source	zh	note
The unit can't fly. If the Web visual is also active on it in the tactical view, it can't move or act either, and will spend its turn attacking the Web until it is removed.	單位無法飛行。若戰術視圖中蜘蛛網的視覺效果同樣作用於其上，則無法移動或行動，並將每回合攻擊蜘蛛網直至其被移除。	help
Affected creature is bound to fight for the casting wizard until the end of combat (or until disenchanted). The bound creature disappears after combat ends.	受影響生物被束縛，為施法巫師戰鬥直至戰鬥結束（或被解除結界）。被束縛的生物在戰鬥結束後消失。	help
Possessed unit fights for the casting wizard until combat ends, at which point it will die.	被附身單位為施法巫師戰鬥直至戰鬥結束，之後死亡。	help
This indicates how much gold, food, and mana it costs to maintain this unit each turn.	表示每回合維護此單位所需的金幣、食物與法力。	help
Scrolls the list up one page at a time.	每次將清單向上捲動一頁。	help
Scrolls the list down one page at a time.	每次將清單向下捲動一頁。	help
The dismiss button allows you to get rid of units that you no longer need.	解散按鈕允許您清除不再需要的單位。	help
The OK button exits the unit view screen.	確定按鈕退出單位檢視畫面。	help
This shows the layout of the city with all of the buildings. Passing the mouse across the buildings will display their names.	顯示城市及所有建築的佈局。將滑鼠移過建築物時會顯示其名稱。	help
Troops within the city.	城市內的部隊。	help
This lists all units in the square.	列出該格內所有單位。	help
Each home represents 1/10th of a townsfolk. Each 10th of a population is shown as a house appropriate to the race of the inhabitants. Darkened homes indicate the rest of the 10 homes required to grow into a hamlet.	每棟房屋代表十分之一位居民。每十分之一人口以符合居民種族的房屋顯示。變暗的房屋表示成長為小村所需的其餘房屋數量。	help
Each home represents 1/10th of a townsfolk. Each 10th of a population is shown as a house appropriate to the race of the inhabitants. Darkened homes indicate the rest of the 10 homes required to grow into a hamlet.	每棟房屋代表十分之一位居民。每十分之一人口以符合居民種族的房屋顯示。變暗的房屋表示成長為小村所需的其餘房屋數量。	help
Each home represents 1/10th of a townsfolk. Each 10th of a population is shown as a house appropriate to the race of the inhabitants. Darkened homes indicate the rest of the 10 homes required to grow into a hamlet.	每棟房屋代表十分之一位居民。每十分之一人口以符合居民種族的房屋顯示。變暗的房屋表示成長為小村所需的其餘房屋數量。	help
This shows the basic layout of the outpost.	顯示前哨站的基本佈局。	help
The cancel button aborts the casting of the spell.	取消按鈕中止法術的施放。	help
This area explains what type of spell you are casting and the name of the spell.	此區域說明您正在施放的法術類型及其名稱。	help
By clicking on the overland map, you can select where you want your engineers to build a road to. A red line indicates that a road cannot be constructed over that path, while a blue line indicates a valid path. The number of turns it will take to complete construction of the road is also displayed.	在戰略地圖上點擊，可選擇您希望工程師建造道路的目的地。紅線表示無法沿該路徑建造道路，藍線表示路徑有效。同時顯示完成道路建設所需的回合數。	help
The OK button tells the engineers to begin building the road.	確定按鈕指示工程師開始建造道路。	help
The cancel button aborts the building of a road.	取消按鈕中止道路的建造。	help
The surveyor gives an explanation of the land that you pass your mouse pointer over.	測量師對您滑鼠指標所經過的地形提供說明。	help
The cancel button exits the surveyor.	取消按鈕退出測量師。	help
Leadership increases the melee strength of all normal units and heroes in combat by one per 3 levels of the hero, and their ranged attack strengths by one per 6 levels. Super leadership (*) increases this bonus by 50% (+1 melee strength every 2 levels, +1 ranged every 4).	領導力每 3 個英雄等級提升戰鬥中所有普通單位與英雄的近戰強度一點，每 6 個等級提升遠程攻擊強度一點。超級領導力（*）將此加成提升 50%（每 2 個等級 +1 近戰強度，每 4 個等級 +1 遠程）。	help
Legendary represents the hero's reputation and increases the frequency and strength of mercenaries approaching the wizard for hire, as well as decreases the initial hiring cost. The hero adds +3 fame per level of the hero directly to the controlling wizard's fame total. Super legendary (*) increases this bonus by 50%.	傳奇代表英雄的聲譽，提升僱傭兵主動找巫師投效的頻率與強度，並降低初始僱用費用。英雄每個等級直接為控制巫師的名望總值增加 +3 點。超級傳奇（*）將此加成提升 50%。	help
Blademaster increases the hero's chance to hit by +1 per 2 levels of experience. Super blademaster (*) increases this bonus by 50%.	劍聖每 2 個經驗等級提升英雄命中機率 +1。超級劍聖（*）將此加成提升 50%。	help
Armsmaster adds 2 experience to all units stacked with the hero at the end of each turn, per level of experience. Super armsmaster (*) increases this bonus by 50%.	武器大師每個經驗等級在每回合結束時為與英雄同格的所有單位增加 2 點經驗值。超級武器大師（*）將此加成提升 50%。	help
Constitution increases the hero's sturdiness beyond human norms, adding +1/level to the hero's hit points. Super constitution (*) increases this bonus by 50%.	體魄使英雄的耐久度超越常人，每個等級為英雄生命值增加 +1。超級體魄（*）將此加成提升 50%。	help
Might increases the hero's hand-to-hand attack by +1 per level of experience. Super might (*) increases this bonus by 50%.	神力每個經驗等級提升英雄近身攻擊 +1。超級神力（*）將此加成提升 50%。	help
Arcane power increases the hero's magical ranged attack by +1 per level of experience. Super arcane power (*) increases this bonus by 50%.	奧術魔力每個經驗等級提升英雄的魔法遠程攻擊 +1。超級奧術魔力（*）將此加成提升 50%。	help
Sage heroes contribute 3 spell research points per level of experience each turn to the controlling wizards research total. Super sage ability (*) increases this bonus by 50%.	賢者英雄每個經驗等級每回合為控制巫師的研究總值貢獻 3 點法術研究點數。超級賢者能力（*）將此加成提升 50%。	help
Prayermaster adds +1/level of experience to all resistance rolls for all units in the battle. Super prayermaster (*) increases this bonus by 50%.	祈禱大師每個經驗等級對戰鬥中所有單位的所有抗性擲骰增加 +1。超級祈禱大師（*）將此加成提升 50%。	help
Luck adds +1 to all of the hero's rolls, including attack, defense, and resistance.	幸運為英雄的所有骰點加 +1，包含攻擊、防禦與抗性。	help
Charmed heroes never fail a resistance roll.	受魅護英雄從不會抗性骰點失敗。	help
Noble heroes do not cost money but instead contribute 10 gold to your cause each turn.	高貴英雄不消耗金幣，反而每回合為你貢獻 10 金幣。	help
Normal troops begin as recruits. It requires 20 experience points to reach Regular status.	一般部隊起始為新兵。需要 20 點經驗值才能晉升為正規兵。	help
